"word","rating","sd","surveygroup","n","groupsize"
"coda",1.69230769230769,1.04954202466526,58,26,27
"flips",1.65384615384615,1.23100959191414,58,26,27
"abridged",3.5,1.5556349186104,58,26,27
"gravy",1.69230769230769,1.12318229221194,58,26,27
"nutty",1.76,1.47986485869487,58,25,27
"dissatisfaction",3.30769230769231,1.64363574478607,58,26,27
"thinly",2.8,1.35400640077266,58,25,27
"withering",3.15384615384615,1.43366126242729,58,26,27
"mustn't",4.15384615384615,1.4884168150705,58,26,27
"neurological",4,1.46969384566991,58,26,27
"animosity",3.46153846153846,1.72582198921602,58,26,27
"toughest",3.57692307692308,1.52769308234545,58,26,27
"cherish",2.84615384615385,1.64176265500974,58,26,27
"tenants",2.26923076923077,1.45760604575289,58,26,27
"uttered",2.65384615384615,1.41258083499126,58,26,27
"rivalry",2.61538461538462,1.35873244097351,58,26,27
"wards",1.88,1.01324561023804,58,25,27
"woof",1.88,0.881286937760152,58,25,27
"fugue",4.03846153846154,1.42774701486697,58,26,27
"oddball",1.96153846153846,1.24838357024656,58,26,27
"masculinity",3.42307692307692,1.52769308234545,58,26,27
"untied",2.38461538461538,1.23537599383906,58,26,27
"passions",2.61538461538462,1.52517338232538,58,26,27
"stead",2.5,1.39283882771841,58,26,27
"trump",1.61538461538462,1.06120396067573,58,26,27
"denials",2.88461538461538,1.14287087903833,58,26,27
"foolproof",2.28,1.20830459735946,58,25,27
"trustee",2.61538461538462,1.1688258408137,58,26,27
"gulp",1.80769230769231,1.35703296258361,58,26,27
"atrocity",3.38461538461538,1.23537599383906,58,26,27
"uncertainties",3.44,1.15758369027902,58,25,27
"plaque",4.38461538461539,1.49871740036401,58,26,27
"tantrum",2.19230769230769,1.26551904827168,58,26,27
"mouthpiece",3.07692307692308,1.49460568507087,58,26,27
"dipped",2.26923076923077,1.34335973760396,58,26,27
"publicize",3.36,1.25432584814845,58,25,27
"flung",1.73076923076923,1.04144869514316,58,26,27
"tonal",1.8,0.816496580927726,58,25,27
"admiring",2.57692307692308,1.23848542738546,58,26,27
"attendants",2.73076923076923,1.58890383114126,58,26,27
"sustaining",2.84615384615385,1.28661750935724,58,26,27
"leans",2.11538461538462,1.2434443478314,58,26,27
"troubling",2.88461538461538,1.17735034979136,58,26,27
"skunk",1.8,1.11803398874989,58,25,27
"celery",2.57692307692308,1.10174686468633,58,26,27
"charting",2.26923076923077,1.15091936494934,58,26,27
"unfavorable",2.875,1.45400496380948,58,24,27
"amoeba",4.88461538461539,1.47856479268034,58,26,27
"futuristic",3.56,1.4742229591664,58,25,27
"escalation",3.03846153846154,1.11286186854503,58,26,27
"pigeon",3.65384615384615,1.38397421052006,58,26,27
"freewheel",2.30769230769231,1.37896282094133,58,26,27
"jails",1.69230769230769,0.837578928542535,58,26,27
"bloodlust",2.16,1.24766448481419,58,25,27
"socialization",3.53846153846154,1.36325402565389,58,26,27
"inspections",2.5,1.36381816969859,58,26,27
"bongo",1.69230769230769,0.928190961784514,58,26,27
"trashcan",1.84615384615385,1.00766294731156,58,26,27
"beagle",3,1.32664991614216,58,26,27
"penned",1.96153846153846,0.870896973505786,58,26,27
"zoology",2.92307692307692,1.49460568507087,58,26,27
"glancing",2.42307692307692,1.06482212310139,58,26,27
"rapport",3.61538461538462,1.72225255005003,58,26,27
"perplexed",3.12,1.5088627063675,58,25,27
"soothing",2.5,1.47648230602334,58,26,27
"polynomial",3.69230769230769,1.40767129030128,58,26,27
"grievances",4.03846153846154,1.53572834136169,58,26,27
"guardianship",3.34615384615385,1.64784241218164,58,26,27
"regenerates",3.08,1.65630109984065,58,25,27
"unconsciously",4.07692307692308,1.67148022837429,58,26,27
"mandolin",3.26923076923077,1.95054233089553,58,26,27
"vocation",2.34615384615385,1.12932927677654,58,26,27
"apologist",2.84615384615385,1.64176265500974,58,26,27
"tuberculosis",3.69230769230769,1.69160824706504,58,26,27
"gush",1.84615384615385,1.25514326488438,58,26,27
"coatings",2.38461538461538,1.1688258408137,58,26,27
"chemotherapy",3.61538461538462,1.60192192261478,58,26,27
"vests",1.57692307692308,0.902134221635647,58,26,27
"spinach",3.03846153846154,1.24838357024656,58,26,27
"broth",1.76,1.16476034731041,58,25,27
"crumbling",2.53846153846154,1.42072570838341,58,26,27
"sobbing",1.92307692307692,1.05538910068569,58,26,27
"trimester",2.46153846153846,1.33358971893965,58,26,27
"checkout",2,1.05830052442584,58,26,27
"distracting",2.5,1.42126704035519,58,26,27
"predatory",2.34615384615385,1.35476367510522,58,26,27
"chopper",2.04,1.17189305541646,58,25,27
"downing",2.19230769230769,1.44275377717006,58,26,27
"straws",2.11538461538462,1.45125940002256,58,26,27
"visibly",2.30769230769231,1.22537278472245,58,26,27
"longing",2,1.05830052442584,58,26,27
"revamped",2.38461538461538,1.20256136897617,58,26,27
"slowness",2.19230769230769,1.09614709849475,58,26,27
"keystone",2.42307692307692,1.39062797104263,58,26,27
"wattage",2.8,1.3228756555323,58,25,27
"wrecked",2.65384615384615,1.62338677319504,58,26,27
"loophole",2.19230769230769,1.41475738610493,58,26,27
"ere",3.30769230769231,1.1922828781537,58,26,27
"classy",1.84,1.43410831761993,58,25,27
"rebut",2.28,1.17331439378654,58,25,27
"patrols",2.03846153846154,1.11286186854503,58,26,27
"veracity",3.53846153846154,1.10383945320936,58,26,27
"bishops",2.84615384615385,1.43366126242729,58,26,27
"lint",1.5,1.0295630140987,58,26,27
"clientele",4.42307692307692,1.27037244690136,58,26,27
"caribou",3.92307692307692,1.41203617299492,58,26,27
"electorate",3.36,1.57797338380595,58,25,27
"defiance",3.15384615384615,1.40548376560692,58,26,27
"mixtures",2.61538461538462,1.23537599383906,58,26,27
"murderous",3.28,1.45830952361516,58,25,27
"retort",2.42307692307692,1.39062797104263,58,26,27
"wisps",2.26923076923077,1.37281294596729,58,26,27
"halting",2.25,1.48177332069148,58,24,27
"inscriptions",3,1.46969384566991,58,26,27
"pulsating",2.68,1.49220195237329,58,25,27
"clamped",2.07692307692308,1.16354894776548,58,26,27
"aviator",2.84,1.28062484748657,58,25,27
"pancreas",3.07692307692308,1.09263267105014,58,26,27
"lion's",2.69230769230769,1.2575923272422,58,26,27
"vendetta",2.69230769230769,1.34964382765916,58,26,27
"laden",2.30769230769231,1.2575923272422,58,26,27
"seminal",2.48,1.41774468787578,58,25,27
"whereupon",3.53846153846154,1.4759612252568,58,26,27
"blunder",2.38461538461538,1.29851986744672,58,26,27
"environmentalist",3.19230769230769,1.72091210163055,58,26,27
"revolutionaries",3.44,1.6350331291241,58,25,27
"trampled",2.54166666666667,1.17876747224514,58,24,27
"grotesque",5.11538461538461,1.2434443478314,58,26,27
"substitutions",3.19230769230769,1.72091210163055,58,26,27
"pines",1.96153846153846,1.11286186854503,58,26,27
"joyous",3.23076923076923,1.10662341589873,58,26,27
"molds",1.92307692307692,1.29377206410022,58,26,27
"petrol",2.03846153846154,1.42774701486697,58,26,27
"tumbling",2.42307692307692,1.39062797104263,58,26,27
"disproportionately",4.23076923076923,1.58259766985023,58,26,27
"flares",1.96153846153846,1.18256565926021,58,26,27
"oblige",3.80769230769231,1.38619567938241,58,26,27
"weeping",2.11538461538462,1.39504618065276,58,26,27
"salmonella",3.65384615384615,1.69569590887771,58,26,27
"fracture",2.36,1.18602979164381,58,25,27
"wavelengths",3.04,1.51327459504216,58,25,27
"nudes",1.84615384615385,0.924870053242408,58,26,27
"calibrate",2.65384615384615,1.35476367510523,58,26,27
"pleases",2.57692307692308,1.10174686468633,58,26,27
"priesthood",3.19230769230769,1.29674147829799,58,26,27
"expendable",2.64,1.55134350376268,58,25,27
"punishments",2.65384615384615,1.44061952485194,58,26,27
"depository",2.65384615384615,1.44061952485194,58,26,27
"glee",1.88461538461538,1.36607241614559,58,26,27
"monarch",3.30769230769231,1.01071185880965,58,26,27
"looting",2.07692307692308,1.32432856717891,58,26,27
"ruckus",2.38461538461538,1.38785944755002,58,26,27
"dissolution",2.76923076923077,1.47804444608929,58,26,27
"propelled",2.65384615384615,1.38397421052006,58,26,27
"proclaiming",2.61538461538462,1.23537599383906,58,26,27
"sacks",1.5,0.761577310586391,58,26,27
"sauna",3.61538461538462,1.26734125086886,58,26,27
"temptations",2.68,1.40593978059754,58,25,27
"squats",2.34615384615385,1.05611770905738,58,26,27
"lattice",3.26923076923077,1.45760604575289,58,26,27
"chloride",3.38461538461538,1.52517338232538,58,26,27
"implicated",2.88461538461538,1.70474451052169,58,26,27
"clandestine",3.42307692307692,1.62906296804211,58,26,27
"foreman",2.42307692307692,1.27037244690136,58,26,27
"unfriendly",2.48,1.32664991614216,58,25,27
"clinically",2.38461538461538,1.35873244097351,58,26,27
"isolating",2.32,1.31402688962847,58,25,27
"skydive",2.34615384615385,1.64784241218164,58,26,27
"chateau",4.88461538461539,1.65715233040112,58,26,27
"moods",1.61538461538462,1.09825035677383,58,26,27
"sweatshirt",2.53846153846154,1.55514035973012,58,26,27
"politic",1.84615384615385,1.04660623702738,58,26,27
"issuance",3.88461538461538,1.36607241614559,58,26,27
"fostering",2.53846153846154,1.50281786603086,58,26,27
"cuttings",2.03846153846154,1.03849002809923,58,26,27
"antibiotic",2.80769230769231,1.41475738610493,58,26,27
"fingerprints",2.33333333333333,1.37260991217989,58,24,27
"newsroom",2.19230769230769,1.38619567938241,58,26,27
"mashed",2.11538461538462,1.2752073737843,58,26,27
"pliers",2.92,1.32035348802256,58,25,27
"plated",2.23076923076923,1.21021295011059,58,26,27
"deploying",2.84615384615385,1.43366126242729,58,26,27
"stupendous",3.65384615384615,1.29436649191201,58,26,27
"voyages",4,1.49666295470958,58,26,27
"advises",2.34615384615385,1.44061952485194,58,26,27
"stalling",1.69230769230769,0.970329048075168,59,26,26
"stamina",2,1.05830052442584,59,26,26
"sauces",3.03846153846154,1.14824280466352,59,26,26
"chipping",1.80769230769231,1.1320505560877,59,26,26
"cuffs",1.73076923076923,1.21844794087207,59,26,26
"lactose",2.26923076923077,1.21844794087207,59,26,26
"bonanza",3,1.52315462117278,59,26,26
"resists",2.16,1.14309521329882,59,25,26
"golfer",2.07692307692308,1.23038455526967,59,26,26
"wildest",1.73076923076923,1.00230503571287,59,26,26
"grandpa",1.46153846153846,0.90468864172241,59,26,26
"tumors",2.19230769230769,1.20064085451831,59,26,26
"vowels",2.65384615384615,1.32490928571907,59,26,26
"chatter",2.07692307692308,1.29377206410022,59,26,26
"crochet",4.30769230769231,1.31967361932353,59,26,26
"damning",3.46153846153846,1.33358971893965,59,26,26
"swoop",1.84615384615385,1.12043947421742,59,26,26
"rubble",1.96153846153846,1.24838357024656,59,26,26
"equatorial",3.84615384615385,1.51505267742895,59,26,26
"accumulating",2.88461538461538,1.50537498522921,59,26,26
"justifications",2.76923076923077,1.63236496673244,59,26,26
"hummingbird",2.19230769230769,1.47021714775011,59,26,26
"bothersome",2.23076923076923,1.3056092005709,59,26,26
"gobs",1.53846153846154,1.02881559983388,59,26,26
"luger",2.76923076923077,1.3056092005709,59,26,26
"sorority",2.38461538461538,1.06120396067573,59,26,26
"gent",2.15384615384615,1.28661750935724,59,26,26
"shuts",1.80769230769231,1.09614709849475,59,26,26
"hubby",1.61538461538462,0.982931251997741,59,26,26
"dentists",2.04,1.09848380355227,59,25,26
"sentencing",2.56,0.916515138991168,59,25,26
"suggestive",2.76923076923077,1.10662341589873,59,26,26
"eleventh",3.11538461538462,1.65715233040111,59,26,26
"maelstrom",4.38461538461539,1.32896721033811,59,26,26
"lodges",3.15384615384615,1.1896993802573,59,26,26
"bazooka",2.53846153846154,1.79400711772878,59,26,26
"disruptive",2,1.22474487139159,59,25,26
"disgruntled",2.23076923076923,0.992277876713668,59,26,26
"carte",3.11538461538462,1.17735034979136,59,26,26
"attrition",3.23076923076923,1.68065921132613,59,26,26
"repositories",3.92307692307692,1.38341828593024,59,26,26
"laundering",3.26923076923077,1.28242558638518,59,26,26
"pitchers",2.65384615384615,1.12932927677654,59,26,26
"symptomatic",3.07692307692308,1.46759877141069,59,26,26
"deferred",2.34615384615385,0.977437780825263,59,26,26
"quaint",3.46153846153846,1.60575886684818,59,26,26
"freebie",2.57692307692308,1.447012838176,59,26,26
"mosquito",4.26923076923077,1.21844794087207,59,26,26
"individualism",2.80769230769231,1.35703296258361,59,26,26
"destroyers",2.11538461538462,1.14287087903833,59,26,26
"jazzy",1.80769230769231,1.44275377717006,59,26,26
"fester",1.73076923076923,1.04144869514316,59,26,26
"organization's",2.57692307692308,1.10174686468633,59,26,26
"magnification",2.61538461538462,1.1688258408137,59,26,26
"tidy",2.15384615384615,1.31733997714509,59,26,26
"disarm",1.61538461538462,1.1340872303989,59,26,26
"unscientific",2.84615384615385,1.40548376560692,59,26,26
"platoon",1.96,1.27410099024109,59,25,26
"incite",2.61538461538462,1.6267002938937,59,26,26
"sheik",3.96,1.09848380355227,59,25,26
"golly",1.73076923076923,1.00230503571287,59,26,26
"acquires",2.88461538461538,1.2752073737843,59,26,26
"concordance",3.28,1.59478316185409,59,25,26
"madly",1.5,1.0295630140987,59,26,26
"predecessors",3.5,1.24096736459909,59,26,26
"acme",2.69230769230769,1.46339962468851,59,26,26
"anomalous",3.76923076923077,1.45072925958477,59,26,26
"harvesting",1.92,1.03762549441823,59,25,26
"tantrums",2,0.938083151964686,59,26,26
"compulsive",2.15384615384615,1.12043947421742,59,26,26
"purported",2.92307692307692,1.41203617299493,59,26,26
"adapting",1.80769230769231,1.1320505560877,59,26,26
"blackout",1.42307692307692,0.757526338714473,59,26,26
"needn't",3.16,1.21380943040221,59,25,26
"woven",2.4,1.22474487139159,59,25,26
"composites",2.46153846153846,1.30325037443368,59,26,26
"bedding",1.69230769230769,0.884046639911301,59,26,26
"formative",2.03846153846154,1.11286186854503,59,26,26
"narrowly",2.15384615384615,1.22285919687616,59,26,26
"persisted",1.92307692307692,1.09263267105014,59,26,26
"inferences",2.65384615384615,1.19807537967551,59,26,26
"leaflet",2.76923076923077,1.47804444608929,59,26,26
"forfeit",3.84615384615385,1.43366126242729,59,26,26
"lofty",2,1.16619037896906,59,26,26
"clutching",2.5,1.36381816969859,59,26,26
"absolutes",2.42307692307692,1.39062797104263,59,26,26
"hikes",1.80769230769231,1.09614709849475,59,26,26
"hinder",1.80769230769231,0.98058067569092,59,26,26
"redirecting",1.96153846153846,1.03849002809923,59,26,26
"wither",2.34615384615385,1.44061952485194,59,26,26
"binds",1.72,1.27540843131393,59,25,26
"syringe",3.92307692307692,1.35419575905633,59,26,26
"reluctance",2.69230769230769,1.43580585788555,59,26,26
"slanderous",2.65384615384615,1.29436649191201,59,26,26
"posit",2.61538461538462,1.29851986744672,59,26,26
"professionalism",2.69230769230769,1.6677944901991,59,26,26
"illegitimate",3.23076923076923,1.50486390900154,59,26,26
"lotto",1.73076923076923,1.21844794087207,59,26,26
"harbinger",3.38461538461538,1.52517338232538,59,26,26
"omnibus",3.76923076923077,1.58259766985023,59,26,26
"candidacy",3.46153846153846,1.44860675770256,59,26,26
"inventories",2.65384615384615,1.12932927677654,59,26,26
"keel",1.96153846153846,1.39945044158825,59,26,26
"banners",1.80769230769231,1.2335065713398,59,26,26
"eccentric",3.73076923076923,1.42990048066828,59,26,26
"overwritten",2.56,1.26095202129185,59,25,26
"slapping",1.73076923076923,1.04144869514316,59,26,26
"mounds",2.26923076923077,1.34335973760396,59,26,26
"pretentious",3.36,1.52424844868982,59,25,26
"skimmer",2.03846153846154,1.28002403823582,59,26,26
"intrinsically",3.57692307692308,1.57919161403743,59,26,26
"procreation",2.72,1.42945210949277,59,25,26
"tagging",1.80769230769231,1.09614709849475,59,26,26
"licensee",4.30769230769231,1.40767129030128,59,26,26
"egghead",2.34615384615385,1.69569590887771,59,26,26
"shalom",3.26923076923077,1.92992626403585,59,26,26
"discouraging",2.88461538461538,1.2752073737843,59,26,26
"manageable",2.73076923076923,1.45760604575289,59,26,26
"swivel",2.24,1.3,59,25,26
"tulip",1.56,1.04403065089106,59,25,26
"trite",2.4,1.15470053837925,59,25,26
"hinges",2.52,1.38804418757713,59,25,26
"stony",1.88461538461538,1.45125940002256,59,26,26
"incense",3.20833333333333,1.61458479429574,59,24,26
"jubilee",2.73076923076923,1.53773059559059,59,26,26
"depraved",2.46153846153846,1.24034734589208,59,26,26
"presumes",2.61538461538462,1.29851986744672,59,26,26
"clapping",1.76923076923077,1.2428255648382,59,26,26
"occupancy",3.15384615384615,1.34736209512685,59,26,26
"propositions",2.80769230769231,1.52365956221804,59,26,26
"traitors",2.38461538461538,1.32896721033811,59,26,26
"participates",2.38461538461538,1.57675421234695,59,26,26
"waxing",2.34615384615385,1.52163879267867,59,26,26
"portraying",2.15384615384615,1.1896993802573,59,26,26
"airways",1.84615384615385,0.967152839723182,59,26,26
"lessened",2.34615384615385,1.32490928571907,59,26,26
"regenerate",2.23076923076923,1.10662341589874,59,26,26
"hydrocarbons",2.5,1.5556349186104,59,26,26
"farthest",2.08,1.18743420870379,59,25,26
"illustrating",2.42307692307692,1.50128150386467,59,26,26
"treachery",3.26923076923077,1.58890383114126,59,26,26
"perceptive",2.57692307692308,1.447012838176,59,26,26
"accreditation",3.38461538461538,1.41638760449033,59,26,26
"sheen",2.03846153846154,1.34106731317318,59,26,26
"morphine",3.76923076923077,1.47804444608929,59,26,26
"governance",2.76923076923077,1.50486390900154,59,26,26
"silenced",2.8,1.38443731048635,59,25,26
"cogent",3.69230769230769,1.43580585788555,59,26,26
"recreated",2.30769230769231,1.43580585788555,59,26,26
"muses",2.73076923076923,1.51149442096734,59,26,26
"enlist",2,1.54919333848297,59,26,26
"implanted",1.80769230769231,1.2335065713398,59,26,26
"saucers",3.11538461538462,1.33647066789879,59,26,26
"soluble",3.15384615384615,1.51505267742895,59,26,26
"discrepancy",3.04166666666667,1.45898018780441,59,24,26
"flattened",1.96,1.13578166916005,59,25,26
"rouse",3.57692307692308,1.39062797104263,59,26,26
"compromises",2.42307692307692,1.17211183504227,59,26,26
"concentrates",2.76923076923077,1.27460401090511,59,26,26
"corny",1.76923076923077,1.3056092005709,59,26,26
"henceforth",3.11538461538462,1.45125940002256,59,26,26
"conspicuous",4.26923076923077,1.25084586764932,59,26,26
"carving",1.84615384615385,1.12043947421742,59,26,26
"enactment",2.42307692307692,1.33185815830596,59,26,26
"moon's",1.53846153846154,0.811456430414806,59,26,26
